﻿year,region,energy_cost,size_estabish,value,unit,source
2560,กลาง,ค่าไปรษณีย์ ค่าโทรศัพท์ ค่าโทรสาร,26 - 30 คน,3906.77,พันบาท,สำนักงานสถิติแห่งชาติ
2560,กลาง,ค่าไปรษณีย์ ค่าโทรศัพท์ ค่าโทรสาร,31 - 50 คน,15214.21,พันบาท,สำนักงานสถิติแห่งชาติ
2560,กลาง,ค่าไปรษณีย์ ค่าโทรศัพท์ ค่าโทรสาร,51 - 200 คน,53280.4,พันบาท,สำนักงานสถิติแห่งชาติ
2560,กลาง,ค่าไปรษณีย์ ค่าโทรศัพท์ ค่าโทรสาร,มากกว่า 200 คน,24292.29,พันบาท,สำนักงานสถิติแห่งชาติ
2560,กลาง,ค่าเครื่องเขียน แบบพิมพ์ หนังสือพิมพ์ และวัสดุสิ้นเปลือง,รวม,246752.81,พันบาท,สำนักงานสถิติแห่งชาติ
2560,กลาง,ค่าเครื่องเขียน แบบพิมพ์ หนังสือพิมพ์ และวัสดุสิ้นเปลือง,1 - 15 คน,29417.3,พันบาท,สำนักงานสถิติแห่งชาติ
2560,กลาง,ค่าเครื่องเขียน แบบพิมพ์ หนังสือพิมพ์ และวัสดุสิ้นเปลือง,16 - 25 คน,14891.61,พันบาท,สำนักงานสถิติแห่งชาติ
2560,กลาง,ค่าเครื่องเขียน แบบพิมพ์ หนังสือพิมพ์ และวัสดุสิ้นเปลือง,26 - 30 คน,4538.81,พันบาท,สำนักงานสถิติแห่งชาติ
2560,กลาง,ค่าเครื่องเขียน แบบพิมพ์ หนังสือพิมพ์ และวัสดุสิ้นเปลือง,31 - 50 คน,25318.27,พันบาท,สำนักงานสถิติแห่งชาติ
2560,กลาง,ค่าเครื่องเขียน แบบพิมพ์ หนังสือพิมพ์ และวัสดุสิ้นเปลือง,51 - 200 คน,78090.37,พันบาท,สำนักงานสถิติแห่งชาติ
2560,กลาง,ค่าเครื่องเขียน แบบพิมพ์ หนังสือพิมพ์ และวัสดุสิ้นเปลือง,มากกว่า 200 คน,94496.45,พันบาท,สำนักงานสถิติแห่งชาติ
2560,กลาง,ค่าทำบัญชี ค่าปรึกษา ค่าทนายความ ค่าตรวจสอบบัญชี,รวม,235495.21,พันบาท,สำนักงานสถิติแห่งชาติ
2560,กลาง,ค่าทำบัญชี ค่าปรึกษา ค่าทนายความ ค่าตรวจสอบบัญชี,1 - 15 คน,42100.81,พันบาท,สำนักงานสถิติแห่งชาติ
2560,กลาง,ค่าทำบัญชี ค่าปรึกษา ค่าทนายความ ค่าตรวจสอบบัญชี,16 - 25 คน,6646.36,พันบาท,สำนักงานสถิติแห่งชาติ
2560,กลาง,ค่าทำบัญชี ค่าปรึกษา ค่าทนายความ ค่าตรวจสอบบัญชี,26 - 30 คน,829.8,พันบาท,สำนักงานสถิติแห่งชาติ
2560,กลาง,ค่าทำบัญชี ค่าปรึกษา ค่าทนายความ ค่าตรวจสอบบัญชี,31 - 50 คน,8954.53,พันบาท,สำนักงานสถิติแห่งชาติ
2560,กลาง,ค่าทำบัญชี ค่าปรึกษา ค่าทนายความ ค่าตรวจสอบบัญชี,51 - 200 คน,69647.1,พันบาท,สำนักงานสถิติแห่งชาติ
2560,กลาง,ค่าทำบัญชี ค่าปรึกษา ค่าทนายความ ค่าตรวจสอบบัญชี,มากกว่า 200 คน,107316.61,พันบาท,สำนักงานสถิติแห่งชาติ
2560,กลาง,ค่าใช้จ่ายในการฝึกอบรม ค่าวิจัยวางแผนและพัฒนา ค่าจ้างผู้เชี่ยวชาญต่างประเทศ,รวม,42563.15,พันบาท,สำนักงานสถิติแห่งชาติ
2560,กลาง,ค่าใช้จ่ายในการฝึกอบรม ค่าวิจัยวางแผนและพัฒนา ค่าจ้างผู้เชี่ยวชาญต่างประเทศ,1 - 15 คน,9899.02,พันบาท,สำนักงานสถิติแห่งชาติ
2560,กลาง,ค่าใช้จ่ายในการฝึกอบรม ค่าวิจัยวางแผนและพัฒนา ค่าจ้างผู้เชี่ยวชาญต่างประเทศ,16 - 25 คน,121.81,พันบาท,สำนักงานสถิติแห่งชาติ
